YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W06,0,0,0,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W06,0,0,0,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W06,705,0,0,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W06,345,0,1818,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W06,75,0,0,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W06,884,0,0,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W06,0,0,0,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W06,695,0,3718,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W06,279,0,0,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W06,762,0,0,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W06,399,0,0,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W06,702,0,2232,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W06,0,0,0,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W06,1005,0,0,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W06,392,0,0,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W06,337,0,3425,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W06,1269,0,0,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W06,1104,0,9545,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W06,78,0,0,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W06,0,0,0,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W06,305,0,1714,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W06,600,0,0,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W06,485,0,1862,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W06,500,0,0,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W06,0,0,0,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W06,0,0,0,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W06,1622,0,4249,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W06,761,0,0,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W06,946,0,4213,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W06,0,0,0,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W06,1996,0,0,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W06,2594,0,11969,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W06,366,0,0,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W06,0,0,0,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W06,312,0,1641,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W06,13419,0,0,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W06,13966,0,69258,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W06,1095,0,0,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W06,1014,0,6542,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W06,53,0,0,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W06,988,0,0,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W06,131,0,0,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W06,28,0,0,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W06,841,0,4604,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W06,109,0,0,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W06,570,0,3964,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W06,521,0,0,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W06,564,0,2136,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W06,1218,0,0,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W06,1530,0,5626,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W06,1181,0,0,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W06,589,0,0,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W06,411,0,2486,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W06,4,0,0,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W06,906,0,0,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W06,994,0,5803,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W06,115,0,0,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W06,518,0,0,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W06,366,0,2142,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W06,0,0,0,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W06,631,0,0,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W06,0,0,0,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W06,457,0,2120,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W06,403,0,0,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W06,0,0,0,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W06,292,0,0,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W06,248,0,1197,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W06,0,0,0,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W06,133,0,903,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W06,107,0,0,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W06,47,0,0,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W06,263,0,2194,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W06,295,0,0,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W06,321,0,1325,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W06,0,0,0,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W06,0,0,0,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W06,125,0,960,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W06,414,0,0,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W06,0,0,0,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W06,248,0,1189,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W06,307,0,0,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W06,11,0,0,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W06,445,0,3202,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W06,540,0,0,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W06,466,0,0,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W06,583,0,2128,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W06,0,0,0,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W06,7,0,0,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W06,487,0,4742,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W06,595,0,0,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W06,90,0,0,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W06,323,0,0,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W06,191,0,2119,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W06,0,0,0,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W06,624,0,3186,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W06,616,0,0,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W06,292,0,0,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W06,6056,0,36795,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W06,7469,0,0,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W06,467,0,0,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W06,160,0,1099,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W06,18,0,0,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W06,0,0,0,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W06,12,0,0,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W06,796,0,2182,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W06,208,0,0,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W06,62,0,0,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W06,0,0,0,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W06,382,0,1039,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W06,0,0,0,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W06,2,0,0,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W06,259,0,744,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W06,0,0,0,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W06,2031,0,4827,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W06,142,0,0,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W06,516,0,1123,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W06,0,0,0,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W06,656,0,1565,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W06,14,0,0,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W06,12750,0,30392,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W06,0,0,0,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W06,0,0,0,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W06,466,0,927,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W06,362,0,834,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W06,1,0,0,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W06,844,0,0,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W06,2,0,0,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W06,0,0,0,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W06,0,0,0,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W06,879,0,3315,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W06,915,0,1680,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W06,6,0,0,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W06,772,0,1399,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W06,1,0,0,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W06,0,0,0,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W06,0,0,0,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W06,1105,0,1762,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W06,1,0,0,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W06,57,0,0,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W06,1217,0,2256,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W06,2,0,0,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W06,122,0,0,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W06,788,0,2773,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W06,0,0,0,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W06,1,0,0,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W06,2,0,0,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W06,922,0,2794,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W06,235,0,0,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W06,684,0,1172,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W06,0,0,0,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W06,0,0,0,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W06,1,0,0,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W06,1,0,0,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W06,3787,0,645,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W06,0,0,0,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W06,0,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W06,0,0,0,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W06,0,0,0,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W06,7176,0,737,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W06,1,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W06,5012,0,685,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W06,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W06,0,0,0,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W06,0,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W06,2512,0,655,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W06,2462,0,535,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W06,0,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W06,596,0,0,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W06,8896,0,1373,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W06,0,0,0,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W06,2474,0,0,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W06,0,0,0,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W06,7353,0,1207,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W06,0,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W06,0,0,0,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W06,0,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W06,3217,0,781,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W06,938,0,0,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W06,0,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W06,67,0,0,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W06,0,0,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W06,5835,0,1351,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W06,0,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W06,13788,0,2424,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W06,7301,0,2044,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W06,1200,0,0,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W06,5923,0,1198,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W06,0,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W06,28,0,0,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W06,3,0,0,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W06,7737,0,1148,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W06,2,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W06,6160,0,1785,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W06,1032,0,0,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W06,0,0,0,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W06,3850,0,499,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W06,0,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W06,4591,0,719,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W06,514,0,0,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W06,95600,0,17786,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W06,6849,0,0,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W06,0,0,0,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W06,0,0,0,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W06,0,0,0,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W06,335,0,0,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W06,8112,0,1879,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W06,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W06,1,0,0,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W06,273,0,2,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W06,8999,0,3256,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W06,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W06,0,0,0,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W06,0,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W06,107251,0,35018,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W06,3592,0,2,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W06,0,0,0,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W06,6297,0,2938,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W06,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W06,17214,0,5352,0,,PL92X,37958138,PL,Age80+,COM,
2021-W06,316,0,0,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W06,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W06,1596,0,0,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W06,0,0,0,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W06,3580,0,1469,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W06,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W06,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W06,3229,0,1028,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W06,121,0,0,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W06,4866,0,1043,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W06,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W06,13050,0,4378,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W06,259,0,0,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W06,0,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W06,5904,0,1560,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W06,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W06,7626,0,3164,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W06,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W06,9144,0,1881,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W06,691,0,0,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W06,0,0,0,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W06,4645,0,1879,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W06,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W06,3649,0,1006,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W06,0,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W06,5298,0,1366,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W06,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W06,0,0,0,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W06,3066,0,1689,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W06,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W06,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W06,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W06,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W06,2572,0,1130,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W06,0,0,0,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W06,3,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W06,1,0,3,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W06,17,0,78,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W06,3,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W06,38,0,8,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W06,2,0,60,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W06,0,0,3,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W06,1,0,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W06,8,0,20,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W06,2,0,14,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W06,4,0,16,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W06,9,0,60,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W06,63,0,37,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W06,4,0,38,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W06,4,0,16,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W06,72,0,3,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W06,1,0,0,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W06,235,0,441,0,,PL,37958138,PL,AgeUNK,COM,
2021-W06,8,0,13,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W06,6,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W06,3,0,69,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W06,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W06,0,0,3,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W06,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W06,863,0,5495,0,,PL22,37958138,PL,HCW,COM,
2021-W06,58,0,0,0,,PL22,37958138,PL,HCW,MOD,
2021-W06,273,0,1268,0,,PL84,37958138,PL,HCW,COM,
2021-W06,55,0,0,0,,PL84,37958138,PL,HCW,MOD,
2021-W06,0,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W06,12,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W06,264,0,940,0,,PL62,37958138,PL,HCW,COM,
2021-W06,1,0,0,0,,PL82,37958138,PL,HCW,MOD,
2021-W06,361,0,2234,0,,PL82,37958138,PL,HCW,COM,
2021-W06,52,0,0,0,,PL41,37958138,PL,HCW,MOD,
2021-W06,676,0,3949,0,,PL41,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL62,37958138,PL,HCW,MOD,
2021-W06,149,0,0,0,,PL21,37958138,PL,HCW,MOD,
2021-W06,792,0,3553,0,,PL21,37958138,PL,HCW,COM,
2021-W06,13,0,0,0,,PL92X,37958138,PL,HCW,AZ,
2021-W06,2,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W06,531,0,2566,0,,PL81,37958138,PL,HCW,COM,
2021-W06,0,0,0,0,,PL81,37958138,PL,HCW,MOD,
2021-W06,4,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W06,0,0,0,0,,PL43,37958138,PL,HCW,MOD,
2021-W06,8,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W06,14,0,0,0,,PL22,37958138,PL,HCW,AZ,
2021-W06,1666,0,6983,0,,PL92X,37958138,PL,HCW,COM,
2021-W06,189,0,0,0,,PL92X,37958138,PL,HCW,MOD,
2021-W06,577,0,0,0,,PL,37958138,PL,HCW,MOD,
2021-W06,0,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W06,439,0,1220,0,,PL42,37958138,PL,HCW,COM,
2021-W06,224,0,925,0,,PL43,37958138,PL,HCW,COM,
2021-W06,4,0,0,0,,PL43,37958138,PL,HCW,AZ,
2021-W06,0,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W06,0,0,0,0,,PL63,37958138,PL,HCW,MOD,
2021-W06,0,0,0,0,,PL61,37958138,PL,HCW,MOD,
2021-W06,534,0,2083,0,,PL61,37958138,PL,HCW,COM,
2021-W06,9222,0,40093,0,,PL,37958138,PL,HCW,COM,
2021-W06,107,0,0,0,,PL,37958138,PL,HCW,AZ,
2021-W06,10,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W06,198,0,687,0,,PL52,37958138,PL,HCW,COM,
2021-W06,610,0,2583,0,,PL71,37958138,PL,HCW,COM,
2021-W06,18,0,0,0,,PL71,37958138,PL,HCW,MOD,
2021-W06,2,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W06,6,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W06,806,0,2277,0,,PL63,37958138,PL,HCW,COM,
2021-W06,10,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W06,55,0,0,0,,PL51,37958138,PL,HCW,MOD,
2021-W06,563,0,2057,0,,PL51,37958138,PL,HCW,COM,
2021-W06,8,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W06,0,0,0,0,,PL42,37958138,PL,HCW,MOD,
2021-W06,6,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W06,422,0,1273,0,,PL72,37958138,PL,HCW,COM,
2021-W06,8,0,0,0,,PL71,37958138,PL,HCW,AZ,
2021-W06,0,0,0,0,,PL52,37958138,PL,HCW,MOD,
2021-W07,4564,0,1,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W07,11493,0,25558,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W07,9270,0,5,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W07,151993,0,284715,0,387270,PL,37958138,PL,ALL,COM,31044901
2021-W07,10129,0,0,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W07,11976,0,22584,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W07,5475,0,2,0,,PL42,37958138,PL,ALL,AZ,1381726
